9.999999999999997780e-02,2.106619246713065774e+00,1.037833466756584277e+00
8.571428571428574283e-02,1.986760659432479592e+00,7.265789147035198736e-01
7.142857142857139685e-02,1.849341720935151478e+00,3.670861179615817482e-01
5.714285714285716189e-02,1.811735278269544169e+00,1.969686627012265379e-01
4.285714285714287142e-02,1.821488333514390101e+00,1.661431391283670345e-01
2.857142857142858094e-02,1.830137268110201720e+00,1.596630126597799459e-01
1.428571428571429047e-02,1.836819317285308450e+00,1.557232078115571017e-01
0.000000000000000000e+00,1.840029175470929257e+00,1.537592531442754928e-01
-1.428571428571429047e-02,1.849064736869406200e+00,1.638046443707921185e-01
-2.857142857142858094e-02,1.860995431720268156e+00,1.717918983184302251e-01
-4.285714285714287142e-02,1.868694171134347659e+00,1.877446460921561311e-01
-5.714285714285716189e-02,1.956152974264082856e+00,2.960812146278759549e-01
-7.142857142857139685e-02,2.103228572943194319e+00,5.686789111248212736e-01
-8.571428571428574283e-02,2.120302544166535963e+00,7.510914962378462123e-01
-9.999999999999997780e-02,2.249245685733676225e+00,1.113382000603904798e+00
