9.999999999999997780e-02,2.234257252502484192e+00,1.309830567301548232e+00
8.571428571428574283e-02,2.066887296736453994e+00,9.075005287350416117e-01
7.142857142857139685e-02,1.809942385127128794e+00,4.342122334356438573e-01
5.714285714285716189e-02,1.773257426980629825e+00,2.323966083482569833e-01
4.285714285714287142e-02,1.782856753027474594e+00,2.171599264660991346e-01
2.857142857142858094e-02,1.794933182195450838e+00,2.050669614006864483e-01
1.428571428571429047e-02,1.797890057568734878e+00,2.021085761833246730e-01
0.000000000000000000e+00,1.799187796072001744e+00,2.008098568856516164e-01
-1.428571428571429047e-02,1.793629185360993805e+00,2.063681640335918166e-01
-2.857142857142858094e-02,1.776759728652231418e+00,2.232388829684472109e-01
-4.285714285714287142e-02,1.784356068719522348e+00,2.156563708431043225e-01
-5.714285714285716189e-02,1.773541689760933737e+00,2.383942316715568221e-01
-7.142857142857139685e-02,1.827572661970120915e+00,3.897751099176027800e-01
-8.571428571428574283e-02,2.063650720645740844e+00,8.490326291981361573e-01
-9.999999999999997780e-02,2.233089498837542930e+00,1.278095400372204260e+00
