9.999999999999997780e-02,2.223199816646884486e+00,1.269617130105118008e+00
8.571428571428574283e-02,2.091761786677098112e+00,8.415032670674542636e-01
7.142857142857139685e-02,1.828401854811216420e+00,3.865916630936911957e-01
5.714285714285716189e-02,1.793090971892425500e+00,2.124819490706407188e-01
4.285714285714287142e-02,1.805726307958736010e+00,1.942891758040386219e-01
2.857142857142858094e-02,1.812699080904128346e+00,1.873012265230850071e-01
1.428571428571429047e-02,1.815972319231765608e+00,1.840269916021847751e-01
0.000000000000000000e+00,1.816183168498531009e+00,1.838161199183689087e-01
-1.428571428571429047e-02,1.813957681252431620e+00,1.860407874693640329e-01
-2.857142857142858094e-02,1.796752053091681844e+00,2.032472967207872849e-01
-4.285714285714287142e-02,1.801601174392317928e+00,1.984099190250768752e-01
-5.714285714285716189e-02,1.787454858759193410e+00,2.194739301968842982e-01
-7.142857142857139685e-02,1.836432272793207421e+00,3.558109321201956554e-01
-8.571428571428574283e-02,2.051333467020572066e+00,7.784898658044155928e-01
-9.999999999999997780e-02,2.260050534645156262e+00,1.218628822683499813e+00
