9.999999999999997780e-02,2.208058871509307242e+00,1.100565161411935611e+00
8.571428571428574283e-02,2.018503280658871635e+00,6.913820239913895938e-01
7.142857142857139685e-02,1.841007911682109199e+00,3.514159296591955473e-01
5.714285714285716189e-02,1.814246533727367661e+00,1.919959376084550695e-01
4.285714285714287142e-02,1.828120652936265245e+00,1.718927698380842695e-01
2.857142857142858094e-02,1.834376742787251047e+00,1.656248748419994754e-01
1.428571428571429047e-02,1.834846280016494413e+00,1.651561009871315711e-01
0.000000000000000000e+00,1.834773533844888727e+00,1.652351959143570082e-01
-1.428571428571429047e-02,1.837240456139326072e+00,1.627612105984051205e-01
-2.857142857142858094e-02,1.824679566788005358e+00,1.753281933913061197e-01
-4.285714285714287142e-02,1.821184443930905950e+00,1.793363910984848431e-01
-5.714285714285716189e-02,1.821323108870561702e+00,2.088134535304226325e-01
-7.142857142857139685e-02,1.851590922652551097e+00,3.290556262973341473e-01
-8.571428571428574283e-02,2.057737318593904075e+00,7.484162669295979509e-01
-9.999999999999997780e-02,2.269152974135705492e+00,1.074910475988712255e+00
