9.999999999999997780e-02,2.184709841972595878e+00,1.026113598658125126e+00
8.571428571428574283e-02,2.094490634028776554e+00,7.239712355770565599e-01
7.142857142857139685e-02,1.886473503982141198e+00,4.631186464696120386e-01
5.714285714285716189e-02,1.671231655256836479e+00,2.045639745619602656e-01
4.285714285714287142e-02,1.672391918201553862e+00,1.350025644126438273e-01
2.857142857142858094e-02,1.639006607775151059e+00,1.269004978090724212e-01
1.428571428571429047e-02,1.667622164500394577e+00,1.292618905635888604e-01
0.000000000000000000e+00,1.654893936818838895e+00,1.262239016345792775e-01
-1.428571428571429047e-02,1.664139524112922208e+00,1.416907791133920347e-01
-2.857142857142858094e-02,1.704720856693766606e+00,1.526269616529904449e-01
-4.285714285714287142e-02,1.703656798565712283e+00,1.779989298001020959e-01
-5.714285714285716189e-02,1.860029971096672119e+00,3.404018399574367248e-01
-7.142857142857139685e-02,2.091911779056464304e+00,6.879476339195135237e-01
-8.571428571428574283e-02,2.164805126337570496e+00,8.043287452820360173e-01
-9.999999999999997780e-02,2.294031583763101789e+00,1.102418918582193541e+00
