9.999999999999997780e-02,2.397813048991506157e+00,1.873247621294964249e+00
8.571428571428574283e-02,2.071796635432511025e+00,1.411047167535606439e+00
7.142857142857139685e-02,1.879399564234132569e+00,1.214872318588783973e+00
5.714285714285716189e-02,1.728770408206534270e+00,8.953148570551526797e-01
4.285714285714287142e-02,1.434919892225490434e+00,6.331894331829639455e-01
2.857142857142858094e-02,1.319570731892135251e+00,2.405521474422323558e-01
1.428571428571429047e-02,1.485312817904882898e+00,1.884539330469208185e-01
0.000000000000000000e+00,1.384332631359695531e+00,1.599023841842084348e-01
-1.428571428571429047e-02,1.338871267147349275e+00,1.689460400505146120e-01
-2.857142857142858094e-02,1.256107862988504520e+00,2.194790192085492031e-01
-4.285714285714287142e-02,1.447533956721160253e+00,5.564792366868470674e-01
-5.714285714285716189e-02,1.698599940263049390e+00,8.114987783909035635e-01
-7.142857142857139685e-02,1.780817349099667712e+00,1.128368122157984654e+00
-8.571428571428574283e-02,2.098598493983403035e+00,1.595497282485930590e+00
-9.999999999999997780e-02,2.373284854806488209e+00,1.827916801543118419e+00
