9.999999999999997780e-02,2.113781598825871022e+00,1.028236248176741974e+00
8.571428571428574283e-02,2.024597307363424914e+00,7.101194118317927240e-01
7.142857142857139685e-02,1.886198458301477476e+00,4.119303539617728549e-01
5.714285714285716189e-02,1.802029502010666473e+00,2.035371321157312952e-01
4.285714285714287142e-02,1.802740788705160080e+00,1.618654403218009463e-01
2.857142857142858094e-02,1.810897893217210619e+00,1.562497411447271445e-01
1.428571428571429047e-02,1.822248306032226095e+00,1.535215999117341412e-01
0.000000000000000000e+00,1.824049543363382986e+00,1.519474480651641923e-01
-1.428571428571429047e-02,1.832346403661140322e+00,1.644232482858726807e-01
-2.857142857142858094e-02,1.847035228472552193e+00,1.725556473872791319e-01
-4.285714285714287142e-02,1.855328940618902855e+00,1.914377709550903472e-01
-5.714285714285716189e-02,1.953337462143288628e+00,3.166426872418016125e-01
-7.142857142857139685e-02,2.135270333181473301e+00,5.945906063364815308e-01
-8.571428571428574283e-02,2.079935273759643710e+00,7.851094821030309978e-01
-9.999999999999997780e-02,2.215306978326899934e+00,1.097160144497054901e+00
