9.999999999999997780e-02,2.119411735122336715e+00,1.017144392677334253e+00
8.571428571428574283e-02,1.972815931853208138e+00,6.659903156857440720e-01
7.142857142857139685e-02,1.809256245975869870e+00,3.233224752228167631e-01
5.714285714285716189e-02,1.813356296520535649e+00,1.950950358810438212e-01
4.285714285714287142e-02,1.828422929601525970e+00,1.715919994321963571e-01
2.857142857142858094e-02,1.834818385829783294e+00,1.651840127537698155e-01
1.428571428571429047e-02,1.836434563880714022e+00,1.635759207407125326e-01
0.000000000000000000e+00,1.837579655750398056e+00,1.624822551038395402e-01
-1.428571428571429047e-02,1.839569655739225595e+00,1.604419556559709414e-01
-2.857142857142858094e-02,1.829189479539098162e+00,1.708579303995461929e-01
-4.285714285714287142e-02,1.823652469215062633e+00,1.787500572836641377e-01
-5.714285714285716189e-02,1.828099315268429503e+00,1.941127211829789811e-01
-7.142857142857139685e-02,1.869976361338022253e+00,3.167596804843206271e-01
-8.571428571428574283e-02,2.057442173460429569e+00,7.537595089940130055e-01
-9.999999999999997780e-02,2.298870889545350238e+00,1.081972393258895160e+00
