9.999999999999997780e-02,2.132725886004278593e+00,1.014231297643352514e+00
8.571428571428574283e-02,2.106654513442265841e+00,7.101121644697327984e-01
7.142857142857139685e-02,1.920298739719463521e+00,4.417539376181349731e-01
5.714285714285716189e-02,1.736862279452380253e+00,2.080312281565019072e-01
4.285714285714287142e-02,1.739924214878209252e+00,1.458654241309908783e-01
2.857142857142858094e-02,1.727668387904912173e+00,1.397542653031924320e-01
1.428571428571429047e-02,1.752508347046900283e+00,1.404836057572707853e-01
0.000000000000000000e+00,1.748162453101247626e+00,1.390050937608178216e-01
-1.428571428571429047e-02,1.759575379112588323e+00,1.537577309977470885e-01
-2.857142857142858094e-02,1.786674066668996197e+00,1.633462514695055989e-01
-4.285714285714287142e-02,1.789355855483911739e+00,1.859195027377806009e-01
-5.714285714285716189e-02,1.915661338682458359e+00,3.415281067182718289e-01
-7.142857142857139685e-02,2.147474131248268137e+00,6.773938060712281217e-01
-8.571428571428574283e-02,2.167282805691532754e+00,7.991236750682011447e-01
-9.999999999999997780e-02,2.249709439994822535e+00,1.085068729371444718e+00
