9.999999999999997780e-02,2.064999009536635288e+00,1.052431329097529344e+00
8.571428571428574283e-02,1.914376123142178310e+00,6.708168142237173059e-01
7.142857142857139685e-02,1.771660185183779657e+00,2.970137514692492431e-01
5.714285714285716189e-02,1.797841173003646320e+00,2.102344175221279587e-01
4.285714285714287142e-02,1.820240999475720933e+00,1.797652754201106706e-01
2.857142857142858094e-02,1.826901853637889372e+00,1.731142958320331660e-01
1.428571428571429047e-02,1.831552709808470958e+00,1.684846719437771423e-01
0.000000000000000000e+00,1.834314705163601733e+00,1.662860385905193250e-01
-1.428571428571429047e-02,1.835912126955011825e+00,1.643747942001028417e-01
-2.857142857142858094e-02,1.832648548925803977e+00,1.693387727505113738e-01
-4.285714285714287142e-02,1.825191129402518930e+00,1.879481120009862394e-01
-5.714285714285716189e-02,1.848011138401697728e+00,2.118423888644707653e-01
-7.142857142857139685e-02,1.913885553710433118e+00,3.822366230302898793e-01
-8.571428571428574283e-02,2.001959950740595851e+00,7.148360765957935126e-01
-9.999999999999997780e-02,2.251562504066991544e+00,1.069434029586894930e+00
