9.999999999999997780e-02,2.012520832370217505e+00,1.465392298904361956e+00
8.571428571428574283e-02,1.583285050738359789e+00,1.060430121510026247e+00
7.142857142857139685e-02,1.384562537302911345e+00,6.885246692640671906e-01
5.714285714285716189e-02,1.073211859847921001e+00,2.996835630619313906e-01
4.285714285714287142e-02,1.171134713265751248e+00,1.372724411326757266e-01
2.857142857142858094e-02,1.171539249981091935e+00,1.065463331131030061e-01
1.428571428571429047e-02,1.236083335713608733e+00,1.128951718019404610e-01
0.000000000000000000e+00,1.210560400080442633e+00,1.048466360632577948e-01
-1.428571428571429047e-02,1.165589978512465041e+00,1.109875554120602625e-01
-2.857142857142858094e-02,1.153823718282640076e+00,1.064728545066357945e-01
-4.285714285714287142e-02,1.123771828554056995e+00,1.312969616609646617e-01
-5.714285714285716189e-02,1.118947427560521790e+00,3.063494019831519699e-01
-7.142857142857139685e-02,1.329187896549538284e+00,6.976360427653390817e-01
-8.571428571428574283e-02,1.579496742435560819e+00,1.080264479430000701e+00
-9.999999999999997780e-02,1.942723615374635004e+00,1.478583867335664381e+00
