9.999999999999997780e-02,2.158272559059088991e+00,1.542087976190011256e+00
8.571428571428574283e-02,1.986988679297740257e+00,1.136982713530797939e+00
7.142857142857139685e-02,1.728336852088633302e+00,8.762094725135162188e-01
5.714285714285716189e-02,1.554420917568072102e+00,5.784514411162779979e-01
4.285714285714287142e-02,1.491287067031314306e+00,3.115948722270931448e-01
2.857142857142858094e-02,1.636323405887837534e+00,2.144002767310275448e-01
1.428571428571429047e-02,1.717703812952029230e+00,1.960287399072948022e-01
0.000000000000000000e+00,1.699736614413762670e+00,1.852041471545742002e-01
-1.428571428571429047e-02,1.679133398800182198e+00,1.841096718732605220e-01
-2.857142857142858094e-02,1.656265433362237971e+00,2.007064100514159566e-01
-4.285714285714287142e-02,1.551243489601045855e+00,3.210900789044932591e-01
-5.714285714285716189e-02,1.633557709303496974e+00,5.822263292982134963e-01
-7.142857142857139685e-02,1.799969945729068099e+00,8.797434347505216357e-01
-8.571428571428574283e-02,2.012216562816260712e+00,1.208492954814219811e+00
-9.999999999999997780e-02,2.259837723168036661e+00,1.517471920488850490e+00
