-3.141592653589793116e+00,-1.312964744346730939e+00,-1.312964744346730273e+00,-1.310575344451111679e+00,-1.310575344451109014e+00,-1.306160993966651862e+00,-1.306160993966651640e+00,-1.304049577283521888e+00,-1.304049577283519668e+00,-1.302276175478980891e+00,-1.302276175478980447e+00,-1.302276175476611009e+00,-1.302276175476609454e+00,-1.302273085742207348e+00,-1.302273085742206682e+00,-1.302273085732270408e+00,-1.302273085732269964e+00,-1.302267959270786424e+00,-1.302267959270786202e+00,-1.302267959246641515e+00,-1.302267959246640405e+00,-1.302260827917208541e+00,-1.302260827917208097e+00,-1.302260827869535120e+00,-1.302260827869535120e+00,-1.302251731653578437e+00,-1.302251731653577549e+00,-1.302251731568671467e+00,-1.302251731568671023e+00,-1.302240715623327327e+00,-1.302240715623327327e+00,-1.302240715480588618e+00,-1.302240715480588173e+00,-1.302227827801490712e+00,-1.302227827801490490e+00,-1.302227827569578000e+00,-1.302227827569577556e+00,-1.302213117428784317e+00,-1.302213117428784095e+00,-1.302213117059499936e+00,-1.302213117059499492e+00,-1.302196634136009834e+00,-1.302196634136009612e+00,-1.302196633554296490e+00,-1.302196633554296046e+00,-1.302178427571561770e+00,-1.302178427571560437e+00,-1.302178426658497035e+00,-1.302178426658496813e+00,-1.302158547344508976e+00,-1.302158547344508532e+00,-1.302158545907047937e+00,-1.302158545907047493e+00,-1.302137043143735795e+00,-1.302137043143735351e+00,-1.302137040857565431e+00,-1.302137040857564765e+00,-1.302113964956261194e+00,-1.302113964956260972e+00,-1.302113961248902108e+00,-1.302113961248901886e+00,-1.302089363387601173e+00,-1.302089363387600951e+00,-1.302089357170896244e+00,-1.302089357170895800e+00,-1.302063290270150553e+00,-1.302063290270149887e+00,-1.302063279217820391e+00,-1.302063279217820169e+00,-1.302035800623222883e+00,-1.302035800623222217e+00,-1.302035778614563322e+00,-1.302035778614562656e+00,-1.302006965757878332e+00,-1.302006965757877666e+00,-1.302006907313409956e+00,-1.302006907313409512e+00,-1.301978568986365214e+00,-1.301978568986364992e+00,-1.301976718063538874e+00,-1.301976718063538430e+00,-1.301975475875644994e+00,-1.301975475875644994e+00,-1.301945264456921825e+00,-1.301945264456921381e+00,-1.301945168523410468e+00,-1.301945168523410246e+00,-1.301912600954631571e+00,-1.301912600954631127e+00,-1.301912537857303542e+00,-1.301912537857302876e+00,-1.301878782897264442e+00,-1.301878782897264442e+00,-1.301878728197851887e+00,-1.301878728197851443e+00,-1.301843866502701230e+00,-1.301843866502700786e+00,-1.301843813420617613e+00,-1.301843813420616724e+00,-1.301807908853904516e+00,-1.301807908853903850e+00,-1.301807854098798956e+00,-1.301807854098798067e+00,-1.301770967879027463e+00,-1.301770967879027463e+00,-1.301770909210802074e+00,-1.301770909210801630e+00,-1.301733102325769220e+00,-1.301733102325768776e+00,-1.301733037823151973e+00,-1.301733037823150863e+00,-1.301694371731621613e+00,-1.301694371731619837e+00,-1.301694299485084860e+00,-1.301694299485083528e+00,-1.301654836391596737e+00,-1.301654836391595849e+00,-1.301654754330553443e+00,-1.301654754330553443e+00,-1.301614557324886956e+00,-1.301614557324886290e+00,-1.301614463089431517e+00,-1.301614463089431073e+00,-1.301573596242050712e+00,-1.301573596242050490e+00,-1.301573487063782508e+00,-1.301573487063782064e+00,-1.301532015514467400e+00,-1.301532015514466734e+00,-1.301531888088169442e+00,-1.301531888088167888e+00,-1.301489878148167412e+00,-1.301489878148166524e+00,-1.301489728481599162e+00,-1.301489728481598718e+00,-1.301447247764735193e+00,-1.301447247764734305e+00,-1.301447070994523836e+00,-1.301447070994523392e+00,-1.301404188592807598e+00,-1.301404188592806488e+00,-1.301403978752645241e+00,-1.301403978752643908e+00,-1.301360765475120695e+00,-1.301360765475120251e+00,-1.301360515198493717e+00,-1.301360515198492607e+00,-1.301317043898075898e+00,-1.301317043898074122e+00,-1.301316744031367101e+00,-1.301316744031367101e+00,-1.301273090054055226e+00,-1.301273090054054782e+00,-1.301272729146026208e+00,-1.301272729146025986e+00,-1.301228970951839425e+00,-1.301228970951838093e+00,-1.301228534570378237e+00,-1.301228534570377793e+00,-1.301184754598584847e+00,-1.301184754598584625e+00,-1.301184224402351708e+00,-1.301184224402349932e+00,-1.301140510290348162e+00,-1.301140510290346386e+00,-1.301139862746071740e+00,-1.301139862746071296e+00,-1.301096309070422619e+00,-1.301096309070421286e+00,-1.301095513647414714e+00,-1.301095513647414714e+00,-1.301052224453105755e+00,-1.301052224453105755e+00,-1.301051241028978289e+00,-1.301051241028976957e+00,-1.301008333576926690e+00,-1.301008333576924691e+00,-1.301007108624504527e+00,-1.301007108624504305e+00,-1.300964719068097297e+00,-1.300964719068096187e+00,-1.300963179912755674e+00,-1.300963179912755452e+00,-1.300921472098774734e+00,-1.300921472098772957e+00,-1.300919518050839274e+00,-1.300919518050838830e+00,-1.300878697462850120e+00,-1.300878697462849232e+00,-1.300876185807017693e+00,-1.300876185807017027e+00,-1.300836521952596136e+00,-1.300836521952595026e+00,-1.300833245493018708e+00,-1.300833245493018264e+00,-1.300795107429959740e+00,-1.300795107429958408e+00,-1.300790758896005483e+00,-1.300790758896003041e+00,-1.300754667028540368e+00,-1.300754667028539036e+00,-1.300748787210351809e+00,-1.300748787210351587e+00,-1.300715466205742743e+00,-1.300715466205742299e+00,-1.300707390969627841e+00,-1.300707390969626065e+00,-1.300677738447819864e+00,-1.300677738447818754e+00,-1.300666629979300826e+00,-1.300666629979299938e+00,-1.300641413747433583e+00,-1.300641413747433361e+00,-1.300626563250993684e+00,-1.300626563250992129e+00,-1.300605879773364393e+00,-1.300605879773363949e+00,-1.300587248939443663e+00,-1.300587248939443663e+00,-1.300570387442398834e+00,-1.300570387442397502e+00,-1.300548744283742009e+00,-1.300548744283741787e+00,-1.300534689701273505e+00,-1.300534689701272173e+00,-1.300511105554889024e+00,-1.300511105554887470e+00,-1.300498994345137493e+00,-1.300498994345137049e+00,-1.300474388012277993e+00,-1.300474388012277105e+00,-1.300463615913162618e+00,-1.300463615913160620e+00,-1.300438645872187049e+00,-1.300438645872186827e+00,-1.300428815233453106e+00,-1.300428815233451552e+00,-1.300403932291879006e+00,-1.300403932291877451e+00,-1.300394783432079038e+00,-1.300394783432079038e+00,-1.300370299373203808e+00,-1.300370299373201366e+00,-1.300361661548738557e+00,-1.300361661548738113e+00,-1.300337798189754812e+00,-1.300337798189753702e+00,-1.300329558902824312e+00,-1.300329558902823424e+00,-1.300306478841442903e+00,-1.300306478841441349e+00,-1.300298565110495463e+00,-1.300298565110493687e+00,-1.300276390539893079e+00,-1.300276390539891969e+00,-1.300268757335092840e+00,-1.300268757335092173e+00,-1.300247581727414614e+00,-1.300247581727414392e+00,-1.300240204628101859e+00,-1.300240204628100305e+00,-1.300220100231577192e+00,-1.300220100231575637e+00,-1.300212970581963612e+00,-1.300212970581960503e+00,-1.300193993456951747e+00,-1.300193993456949526e+00,-1.300187115009644456e+00,-1.300187115009643790e+00,-1.300169308615799268e+00,-1.300169308615797492e+00,-1.300162695059456253e+00,-1.300162695059454254e+00,-1.300146093000346337e+00,-1.300146093000344116e+00,-1.300139766000123931e+00,-1.300139766000122599e+00,-1.300124394300840036e+00,-1.300124394300836705e+00,-1.300118381812361390e+00,-1.300118381812360946e+00,-1.300104260973800940e+00,-1.300104260973800940e+00,-1.300098595663727652e+00,-1.300098595663727430e+00,-1.300085742659705890e+00,-1.300085742659703891e+00,-1.300080460302262653e+00,-1.300080460302262653e+00,-1.300068890628367724e+00,-1.300068890628365947e+00,-1.300064028367921898e+00,-1.300064028367921454e+00,-1.300053758171890506e+00,-1.300053758171889839e+00,-1.300049352580180395e+00,-1.300049352580179507e+00,-1.300040400725344769e+00,-1.300040400725343881e+00,-1.300036485710140743e+00,-1.300036485710140743e+00,-1.300028875195300859e+00,-1.300028875195300415e+00,-1.300025480187953830e+00,-1.300025480187950722e+00,-1.300019237409300921e+00,-1.300019237409300255e+00,-1.300016387148467789e+00,-1.300016387148463792e+00,-1.300011535788698769e+00,-1.300011535788697881e+00,-1.300009254720110530e+00,-1.300009254720109864e+00,-1.300005799191665812e+00,-1.300005799191665146e+00,-1.300004125478244177e+00,-1.300004125478241956e+00,-1.300002020989375007e+00,-1.300002020989373230e+00,-1.300001033268128658e+00,-1.300001033268128658e+00,-1.300000150845116220e+00,-1.300000150845114666e+00,-1.299950899216089084e+00,-1.299950899216085087e+00,-1.299901827241136898e+00,-1.299901827241134455e+00,-1.299713810825388949e+00,-1.299713810825387617e+00,-1.299653782781249323e+00,-1.299653782781247768e+00,-1.299293360434738087e+00,-1.299293360434735201e+00,-1.299260555537377959e+00,-1.299260555537376405e+00,-1.298701400516902416e+00,-1.298701400516900417e+00,-1.298681701987440373e+00,-1.298681701987440373e+00,-1.297940094708990522e+00,-1.297940094708987191e+00,-1.297912403212462484e+00,-1.297912403212461818e+00,-1.296992444054238858e+00,-1.296992444054238414e+00,-1.296969518550243006e+00,-1.296969518550241007e+00,-1.295865065029515817e+00,-1.295865065029515373e+00,-1.295856825848882954e+00,-1.295856825848882732e+00,-1.294601726678521469e+00,-1.294601726678515474e+00,-1.294600249964511063e+00,-1.294600249964508620e+00,-1.293341702883094912e+00,-1.293341702883092692e+00,-1.293341597081482330e+00,-1.293341597081479444e+00,-1.758535441064194016e-01,-1.758535441064192906e-01,-1.689104475382914305e-01,-1.689104475382858794e-01,1.300001040090241755e+00,1.300001040090241977e+00,1.300001040090248861e+00,1.300001040090303039e+00,1.300004153070591251e+00,1.300004153070591917e+00,1.300004153070592805e+00,1.300004153070593249e+00,1.300009317973369827e+00,1.300009317973371603e+00,1.300009317973372491e+00,1.300009317973373602e+00,1.300016502541418983e+00,1.300016502541420094e+00,1.300016502541422536e+00,1.300016502541424535e+00,1.300025666326540152e+00,1.300025666326541485e+00,1.300025666326547036e+00,1.300025666326547036e+00,1.300036763688092289e+00,1.300036763688092289e+00,1.300036763688102504e+00,1.300036763688102948e+00,1.300049746166670461e+00,1.300049746166672460e+00,1.300049746166688447e+00,1.300049746166688447e+00,1.300064564068166950e+00,1.300064564068167172e+00,1.300064564068190487e+00,1.300064564068191375e+00,1.300081167347093336e+00,1.300081167347095557e+00,1.300081167347130418e+00,1.300081167347130862e+00,1.300099505983378867e+00,1.300099505983380199e+00,1.300099505983431936e+00,1.300099505983432380e+00,1.300119530047193717e+00,1.300119530047194161e+00,1.300119530047269212e+00,1.300119530047270988e+00,1.300141189601156322e+00,1.300141189601158542e+00,1.300141189601266456e+00,1.300141189601268898e+00,1.300164434537021796e+00,1.300164434537022906e+00,1.300164434537178781e+00,1.300164434537179003e+00,1.300189214402352134e+00,1.300189214402352134e+00,1.300189214402574622e+00,1.300189214402574844e+00,1.300215478244637568e+00,1.300215478244638012e+00,1.300215478244951095e+00,1.300215478244951317e+00,1.300243174483680431e+00,1.300243174483681319e+00,1.300243174484118081e+00,1.300243174484118525e+00,1.300272250814238362e+00,1.300272250814239028e+00,1.300272250814846320e+00,1.300272250814846320e+00,1.300302654136696212e+00,1.300302654136697100e+00,1.300302654137537539e+00,1.300302654137537539e+00,1.300334330512027625e+00,1.300334330512028069e+00,1.300334330513183367e+00,1.300334330513184034e+00,1.300367225137004423e+00,1.300367225137004867e+00,1.300367225138588712e+00,1.300367225138589600e+00,1.300401282336014264e+00,1.300401282336016706e+00,1.300401282338177644e+00,1.300401282338179199e+00,1.300436445566327315e+00,1.300436445566327981e+00,1.300436445569269850e+00,1.300436445569270516e+00,1.300472657434253110e+00,1.300472657434253554e+00,1.300472657438243917e+00,1.300472657438244362e+00,1.300509859720105243e+00,1.300509859720105466e+00,1.300509859725498041e+00,1.300509859725498485e+00,1.300547993410311909e+00,1.300547993410312797e+00,1.300547993417579207e+00,1.300547993417580539e+00,1.300586998735369093e+00,1.300586998735369537e+00,1.300586998745133949e+00,1.300586998745134837e+00,1.300626815212519327e+00,1.300626815212521104e+00,1.300626815225602417e+00,1.300626815225602639e+00,1.300667381692365954e+00,1.300667381692366398e+00,1.300667381709851744e+00,1.300667381709851966e+00,1.300708636408659746e+00,1.300708636408660412e+00,1.300708636431967324e+00,1.300708636431968435e+00,1.300750517030709430e+00,1.300750517030710318e+00,1.300750517061703304e+00,1.300750517061703526e+00,1.300792960717924940e+00,1.300792960717925384e+00,1.300792960759038053e+00,1.300792960759038053e+00,1.300835904176060653e+00,1.300835904176062652e+00,1.300835904230471129e+00,1.300835904230472462e+00,1.300879283714846402e+00,1.300879283714847068e+00,1.300879283786689822e+00,1.300879283786691376e+00,1.300923035306633446e+00,1.300923035306633668e+00,1.300923035401287731e+00,1.300923035401288175e+00,1.300967094645856026e+00,1.300967094645856248e+00,1.300967094770290045e+00,1.300967094770290489e+00,1.301011397208983622e+00,1.301011397208985398e+00,1.301011397372219491e+00,1.301011397372220602e+00,1.301055878314809844e+00,1.301055878314810732e+00,1.301055878528494913e+00,1.301055878528494913e+00,1.301100473184815476e+00,1.301100473184816586e+00,1.301100473463961960e+00,1.301100473463964624e+00,1.301145117003451368e+00,1.301145117003453144e+00,1.301145117367379367e+00,1.301145117367381365e+00,1.301189744978149987e+00,1.301189744978150653e+00,1.301189745451653446e+00,1.301189745451653668e+00,1.301234292398857129e+00,1.301234292398858683e+00,1.301234293013705745e+00,1.301234293013705745e+00,1.301278694696964555e+00,1.301278694696965443e+00,1.301278695493784276e+00,1.301278695493785165e+00,1.301322887503429504e+00,1.301322887503429948e+00,1.301322888534069744e+00,1.301322888534070188e+00,1.301366806705926304e+00,1.301366806705928525e+00,1.301366808036430456e+00,1.301366808036432898e+00,1.301410388504864013e+00,1.301410388504864901e+00,1.301410390219189361e+00,1.301410390219189361e+00,1.301453569468040694e+00,1.301453569468041804e+00,1.301453571672704923e+00,1.301453571672705145e+00,1.301496286583801343e+00,1.301496286583802231e+00,1.301496289413679897e+00,1.301496289413680785e+00,1.301538477312428999e+00,1.301538477312430331e+00,1.301538480937959985e+00,1.301538480937959985e+00,1.301580079635560327e+00,1.301580079635560550e+00,1.301580084271675819e+00,1.301580084271678261e+00,1.301621032103348341e+00,1.301621032103349451e+00,1.301621038020538190e+00,1.301621038020538190e+00,1.301661273879084924e+00,1.301661273879085812e+00,1.301661281417020088e+00,1.301661281417020977e+00,1.301700744780912800e+00,1.301700744780913022e+00,1.301700754365205492e+00,1.301700754365205714e+00,1.301739385320221265e+00,1.301739385320221931e+00,1.301739397482942540e+00,1.301739397482942762e+00,1.301777136736240958e+00,1.301777136736241625e+00,1.301777152140945804e+00,1.301777152140946026e+00,1.301813941026243482e+00,1.301813941026244592e+00,1.301813960498336309e+00,1.301813960498337197e+00,1.301849740970618896e+00,1.301849740970620450e+00,1.301849765533994674e+00,1.301849765533995340e+00,1.301884480151976664e+00,1.301884480151977774e+00,1.301884511072900485e+00,1.301884511072902262e+00,1.301918102967169588e+00,1.301918102967170476e+00,1.301918141806385432e+00,1.301918141806385654e+00,1.301950554630923795e+00,1.301950554630925128e+00,1.301950603304781406e+00,1.301950603304783183e+00,1.301981781169456065e+00,1.301981781169456509e+00,1.301981842020536462e+00,1.301981842020538238e+00,1.302011729402065887e+00,1.302011729402066109e+00,1.302011805278987744e+00,1.302011805278988410e+00,1.302040346908425406e+00,1.302040346908426072e+00,1.302040441253089043e+00,1.302040441253090153e+00,1.302067581978909372e+00,1.302067581978909372e+00,1.302067698916932192e+00,1.302067698916932859e+00,1.302093383545404270e+00,1.302093383545404492e+00,1.302093527970971998e+00,1.302093527970972220e+00,1.302117701090755864e+00,1.302117701090756752e+00,1.302117878729395661e+00,1.302117878729396327e+00,1.302140484537453791e+00,1.302140484537454679e+00,1.302140701956706392e+00,1.302140701956707503e+00,1.302161684121938112e+00,1.302161684121938334e+00,1.302161948636451072e+00,1.302161948636451960e+00,1.302181250273327207e+00,1.302181250273328983e+00,1.302181569650012749e+00,1.302181569650014081e+00,1.302199133539637232e+00,1.302199133539640119e+00,1.302199515338026803e+00,1.302199515338030800e+00,1.302215284648684746e+00,1.302215284648689186e+00,1.302215734913276135e+00,1.302215734913280132e+00,1.302229654863148234e+00,1.302229654863152675e+00,1.302230175699744974e+00,1.302230175699750081e+00,1.302242196888761860e+00,1.302242196888766745e+00,1.302242782219115158e+00,1.302242782219120265e+00,1.302252866681427923e+00,1.302252866681431920e+00,1.302253495352762691e+00,1.302253495352767576e+00,1.302261626433532493e+00,1.302261626433535824e+00,1.302262252607515824e+00,1.302262252607520265e+00,1.302268448503244525e+00,1.302268448503247411e+00,1.302268993301502142e+00,1.302268993301505473e+00,1.302273318780733158e+00,1.302273318780734490e+00,1.302273680375143572e+00,1.302273680375144460e+00,1.302276236460099712e+00,1.302276236460100822e+00,1.302276359131556704e+00,1.302276359131558481e+00,1.302303425907606949e+00,1.302303425907607393e+00,1.302351463135011933e+00,1.302351463135018594e+00,1.302521924461440994e+00,1.302521924461440994e+00,1.302645836592640327e+00,1.302645836592646766e+00,1.302976796851886609e+00,1.302976796851888386e+00,1.303186631861566358e+00,1.303186631861566358e+00,1.303701851970668235e+00,1.303701851970669123e+00,1.304009278668625260e+00,1.304009278668629035e+00,1.304724561771944291e+00,1.304724561771949398e+00,1.305129773417635031e+00,1.305129773417636141e+00,1.306016264538595761e+00,1.306016264538600202e+00,1.306482043627432255e+00,1.306482043627434253e+00,1.307377846665286114e+00,1.307377846665290111e+00,1.307757861564705193e+00,1.307757861564705415e+00,1.308236650373166610e+00,1.308236650373175269e+00,1.308723330227981041e+00,1.308723330227983039e+00,1.309399194846992520e+00,1.309399194846998071e+00,1.310413130418884409e+00,1.310413130418890626e+00,1.311381081463647957e+00,1.311381081463650622e+00,1.313037866781871621e+00,1.313037866781875618e+00,1.314197355843155890e+00,1.314197355843158332e+00,1.316751583087952593e+00,1.316751583087953037e+00,1.317986607401827825e+00,1.317986607401828936e+00,1.321763252087299945e+00,1.321763252087305274e+00,1.322825855245605142e+00,1.322825855245605808e+00
